player_id,first_name,last_name,full_name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
77687,Charles,Nash,Charles Nash,1942-07-24,Kentucky,USA,Kentucky/USA,6-5,215.0,1.0,17,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1964,1964,N,Y,Y,1964,2,12,N
77705,Johnny,Neumann,Johnny Neumann,1951-09-11,Mississippi,USA,Mississippi/USA,6-6,200.0,2.0,21,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1976,1977,N,Y,Y,1973,6,98,N
77721,Norm,Nixon,Norm Nixon,1955-10-11,Duquesne,USA,Duquesne/USA,6-2,170.0,10.0,10,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1977,1988,N,Y,Y,1977,1,22,N
406,Shaquille,O'Neal,Shaquille O'Neal,1972-03-06,Louisiana State,USA,Louisiana State/USA,7-1,325.0,19.0,34,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1992,2010,N,Y,Y,1992,1,1,Y
1885,Lamar,Odom,Lamar Odom,1979-11-06,Rhode Island,USA,Rhode Island/USA,6-10,230.0,15.0,No Data,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1999,2013,N,Y,Y,1999,1,4,N
77785,Keith,Owens,Keith Owens,1969-05-31,UCLA,USA,UCLA/USA,6-7,225.0,1.0,25,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1991,1991,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2470,Smush,Parker,Smush Parker,1981-06-01,Fordham,USA,Fordham/USA,6-4,190.0,6.0,1,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,2002,2007,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77808,Myles,Patrick,Myles Patrick,1954-11-16,Auburn,USA,Auburn/USA,6-8,220.0,1.0,34,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1980,1980,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77818,Jim,Paxson,Jim Paxson,1932-12-19,Dayton,USA,Dayton/USA,6-6,200.0,2.0,11,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,1956,1957,N,Y,Y,1956,1,3,N
77859,John,Pilch,John Pilch,1925-07-11,Wyoming,USA,Wyoming/USA,6-3,185.0,1.0,No Data,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,1951,1951,N,Y,Y,1950,2,No Data,N
2694,Josh,Powell,Josh Powell,1983-01-25,North Carolina State,USA,North Carolina State/USA,6-9,240.0,8.0,21,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,2005,2013,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
77905,Kurt,Rambis,Kurt Rambis,1958-02-25,Santa Clara,USA,Santa Clara/USA,6-8,213.0,14.0,18,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1981,1994,N,Y,Y,1980,3,58,N
1630559,Austin,Reaves,Austin Reaves,1998-05-29,Oklahoma,USA,Oklahoma/USA,6-5,197.0,2.0,15,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,2021,2023,N,Y,Y,Undrafted,Undrafted,Undrafted,N
77962,Pat,Riley,Pat Riley,1945-03-20,Kentucky,USA,Kentucky/USA,6-4,205.0,9.0,12,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1967,1975,N,Y,Y,1967,1,7,N
77973,Rick,Roberson,Rick Roberson,1947-07-07,Cincinnati,USA,Cincinnati/USA,6-9,231.0,7.0,50,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1969,1975,N,Y,Y,1969,1,15,N
77978,Marv,Roberts,Marv Roberts,1950-01-29,Utah State,USA,Utah State/USA,6-8,200.0,1.0,30,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1976,1976,N,Y,Y,1971,3,45,N
1626156,D'Angelo,Russell,D'Angelo Russell,1996-02-23,Ohio State,USA,Ohio State/USA,6-4,193.0,8.0,1,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,2015,2023,N,Y,Y,2015,1,2,N
203135,Robert,Sacre,Robert Sacre,1989-06-06,Gonzaga,Canada,Gonzaga/Canada,7-0,270.0,5.0,50,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,2012,2015,Y,Y,Y,2012,2,60,N
78063,Frank,Saul,Frank Saul,1924-02-16,Seton Hall,USA,Seton Hall/USA,6-2,185.0,6.0,10,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,1949,1954,N,Y,Y,1949,1,10,N
78071,Herm,Schaefer,Herm Schaefer,1919-12-20,Indiana,USA,Indiana/USA,6-0,175.0,2.0,10,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,1948,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78086,Dick,Schnittker,Dick Schnittker,1928-05-27,Ohio State,USA,Ohio State/USA,6-5,200.0,6.0,15,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,1950,1957,N,Y,Y,1950,1,4,N
203471,Dennis,Schroder,Dennis Schroder,1993-09-15,Braunschweig,Germany,Braunschweig/Germany,6-1,172.0,10.0,17,Guard,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,2013,2023,Y,Y,Y,2013,1,17,N
78091,Howie,Schultz,Howie Schultz,1922-07-03,Hamline,USA,Hamline/USA,6-6,200.0,3.0,15,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,1949,1952,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2,Byron,Scott,Byron Scott,1961-03-28,Arizona State,USA,Arizona State/USA,6-4,205.0,14.0,No Data,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1983,1996,N,Y,Y,1983,1,4,N
78113,Frank,Selvy,Frank Selvy,1932-11-09,Furman,USA,Furman/USA,6-2,180.0,9.0,11,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1954,1963,N,Y,Y,1954,1,1,N
216,Brian,Shaw,Brian Shaw,1966-03-22,California-Santa Barbara,USA,California-Santa Barbara/USA,6-6,200.0,15.0,20,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1988,2002,N,Y,Y,1988,1,24,N
78169,Whitey,Skoog,Whitey Skoog,1926-11-02,Minnesota,USA,Minnesota/USA,5-11,180.0,6.0,20,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,1951,1956,N,Y,Y,1951,No Data,No Data,N
78185,Donald,Smith,Donald Smith,1920-07-27,Minnesota,USA,Minnesota/USA,6-2,190.0,1.0,No Data,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,1948,1948,N,Y,Y,1947,No Data,No Data,N
78188,Elmore,Smith,Elmore Smith,1949-05-09,Kentucky State,USA,Kentucky State/USA,7-1,250.0,8.0,3,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1971,1978,N,Y,Y,1971,1,3,N
1091,Mike,Smrek,Mike Smrek,1962-08-31,Canisius,USA,Canisius/USA,7-0,250.0,7.0,55,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1985,1991,N,Y,Y,1985,2,25,N
78233,Larry,Spriggs,Larry Spriggs,1959-09-08,Howard,USA,Howard/USA,6-7,230.0,5.0,35,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1981,1985,N,Y,Y,1981,4,81,N
201180,Yue,Sun,Sun Sun,1985-11-06,Beijing,China,Beijing/China,6-9,205.0,2.0,9,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,2008,2008,Y,Y,Y,2007,2,40,N
1631306,Cole,Swider,Cole Swider,1999-05-08,Syracuse,USA,Syracuse/USA,6-9,220.0,1.0,20,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78294,Earl,Tatum,Earl Tatum,1953-07-26,Marquette,USA,Marquette/USA,6-4,185.0,4.0,43,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1976,1979,N,Y,Y,1976,2,21,N
78317,Irving,Thomas,Irving Thomas,1966-01-02,Florida State,USA,Florida State/USA,6-8,225.0,1.0,30,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1990,1990,N,Y,Y,Undrafted,Undrafted,Undrafted,N
202684,Tristan,Thompson,Tristan Thompson,1991-03-13,Texas-Austin,Canada,Texas-Austin/Canada,6-9,254.0,12.0,9,Center-Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,2011,2023,N,Y,Y,2011,1,4,N
9,Sedale,Threatt,Sedale Threatt,1961-09-10,West Virginia Tech,USA,West Virginia Tech/USA,6-2,185.0,14.0,2,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1983,1996,N,Y,Y,1983,6,139,N
89,Nick,Van Exel,Nick Van Exel,1971-11-27,Cincinnati,USA,Cincinnati/USA,6-1,190.0,13.0,31,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1993,2005,N,Y,Y,1993,2,37,N
1629020,Jarred,Vanderbilt,Jarred Vanderbilt,1999-04-03,Kentucky,USA,Kentucky/USA,6-8,214.0,5.0,2,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,2018,2023,Y,Y,Y,2018,2,41,N
2756,Sasha,Vujacic,Sasha Vujacic,1984-03-08,Udine,Slovenia,Udine/Slovenia,6-7,195.0,11.0,18,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,2004,2016,N,Y,Y,2004,1,27,N
78429,Milt,Wagner,Milt Wagner,1963-02-20,Louisville,USA,Louisville/USA,6-5,185.0,2.0,25,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1987,1990,N,Y,Y,1986,2,35,N
1629022,Lonnie,Walker IV,Lonnie Walker IV,1998-12-14,Miami,USA,Miami/USA,6-4,204.0,5.0,4,Guard-Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,2018,2023,Y,Y,Y,2018,1,18,N
2575,Luke,Walton,Luke Walton,1980-03-28,Arizona,USA,Arizona/USA,6-8,235.0,11.0,4,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,2003,2012,N,Y,Y,2003,2,32,N
78467,Kermit,Washington,Kermit Washington,1951-09-17,American,USA,American/USA,6-8,230.0,10.0,3,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1973,1987,N,Y,Y,1973,1,5,N
78497,Jerry,West,Jerry West,1938-05-28,West Virginia,USA,West Virginia/USA,6-3,175.0,14.0,44,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1960,1973,N,Y,Y,1960,1,2,Y
78526,Gene,Wiley,Gene Wiley,1937-11-12,Wichita State,USA,Wichita State/USA,6-10,210.0,4.0,12,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1962,1965,N,Y,Y,1962,2,15,N
78532,Jamaal,Wilkes,Jamaal Wilkes,1953-05-02,UCLA,USA,UCLA/USA,6-6,190.0,12.0,52,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1974,1985,N,Y,Y,1974,1,11,N
78564,Bob,Williams,Bob Williams,1931-05-12,Florida A&M,USA,Florida A&M/USA,6-6,230.0,2.0,33,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,1955,1956,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629140,Johnathan,Williams,Johnathan Williams,1995-05-22,Gonzaga,USA,Gonzaga/USA,6-9,228.0,3.0,19,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1897,Metta,World Peace,Metta World Peace,1979-11-13,St. John's (NY),USA,St. John's (NY)/USA,6-7,260.0,18.0,37,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1999,2016,N,Y,Y,1999,1,16,N
1460,James,Worthy,James Worthy,1961-02-27,North Carolina,USA,North Carolina/USA,6-9,225.0,12.0,42,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1982,1993,N,Y,Y,1982,1,1,Y
78630,Wayne,Yates,Wayne Yates,1937-11-07,Memphis,USA,Memphis/USA,6-8,235.0,1.0,55,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,1961,1961,N,Y,Y,1961,1,5,N
